phone_id,name,price,brand_id,os_id,ratings_count,url
31,Samsung Type-C USB Flash Drive 256GB Transfers 4GB Files in 11 Secs w/Up to 400MB/s USB 3.2 Gen 1 Read Speeds Compatible w/USB 3.0/2.0 Waterproof 2022 Blue MUF-256DA/AM,774.0,1,4,17494,https://www.amazon.com/SAMSUNG-Type-CTM-Transfers-Compatible-Waterproof/dp/B09WB2NL8W/ref=sr_1_128?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
32,SAMSUNG Galaxy Buds 3 FE (2025) True Wireless Bluetooth Earbuds Active Noise Cancellation Powerful Sound Clear Calls Long Lasting Battery Hands Free AI Black [US Version 2 Year Warranty],358.0,1,4,792,https://www.amazon.com/Wireless-Bluetooth-Cancellation-Powerful-Warranty/dp/B0FGYDF3DD/ref=sr_1_127?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
33,SAMSUNG Galaxy S22 128 GB Green (Renewed),810.0,1,11,731,https://www.amazon.com/SAMSUNG-Galaxy-S22-128-Green/dp/B09V1NGFN4/ref=sr_1_126?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung+phone&qid=1781450907
34,Samsung Galaxy S25 Ultra Cell Phone 1TB AI Smartphone Unlocked Android AI Camera Fast Processor Long Battery Life 2025 Titanium Silverblue (Titanium Gray),981.0,1,7,0,https://www.amazon.com/Samsung-Smartphone-Unlocked-Processor-Silverblue/dp/B0H3M5D954/ref=sr_1_125?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
35,Samsung Galaxy Z Fold 5 5G US Version 512GB Cream - Unlocked (Renewed),775.0,1,7,42,https://www.amazon.com/Samsung-Galaxy-Version-512GB-Cream/dp/B0CK5TN29F/ref=sr_1_124?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung+phone&qid=1781450907
36,Samsung Galaxy S25 FE Dual-SIM (eSIM+pSIM) Cell Phone (2025) AI Smartphone GSM Unlocked Large Display 4900mAh Battery High Res-Camera AI Photo Edits LATAM Stock SM-S731BLBPGTO (Icy Blue 512GB),999.0,1,13,18,https://www.amazon.com/Samsung-Galaxy-S25-Smartphone-SM-S731BLBPGTO/dp/B0FX3B2GNB/ref=sr_1_123?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
37,Samsung Galaxy Buds Core SM-R410 (2025) | Latin American Stock | Bluetooth 5.4 | Active Noise Cancelation | up to 35h Continuous Music Playblack - (Black),489.0,1,4,1016,https://www.amazon.com/Samsung-Bluetooth-Cancelation-Continuous-Playblack/dp/B0FNRXZV67/ref=sr_1_122?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
38,Samsung Galaxy A11 32GB - Unlocked (Renewed),986.0,1,1,1403,https://www.amazon.com/Samsung-Electronics-A11-32GB-A115U/dp/B08HC5GMK2/ref=sr_1_121?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung+phone&qid=1781450907
39,Samsung Galaxy S21+ Plus 5G US Version 128GB Phantom Black - T-Mobile Unlocked (Renewed),862.0,1,5,2515,https://www.amazon.com/Galaxy-S21-5G-Smartphone-T-Mobile/dp/B09LPHCQ65/ref=sr_1_120?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
40,Samsung Galaxy Tab S10 FE 256GB WiFi Android Tablet Large Display Long Battery Life Exynos 1580 Processor IP68 Water-Resistant 90 Hz Refresh S Pen for Note-Taking US Version Blue,866.0,1,4,814,https://www.amazon.com/Samsung-Processor-Note-Taking-Manufacturer-Warranty/dp/B0DW137V8C/ref=sr_1_119?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
41,Samsung Galaxy A03s 32GB Black - Unlocked (Renewed),543.0,1,7,219,https://www.amazon.com/Samsung-Galaxy-A03s-32GB-Black/dp/B0D52DG499/ref=sr_1_118?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung+phone&qid=1781450907
42,Samsung Galaxy A03s 32GB Black - Unlocked (GSM Only) (Renewed),804.0,1,7,2019,https://www.amazon.com/Samsung-Unlocked-Smartphone-Expandable-Infinite/dp/B09SM24S8C/ref=sr_1_117?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
43,Samsung Galaxy A21 32GB Black - Unlocked (GSM Only) (Renewed),430.0,1,1,1419,https://www.amazon.com/Samsung-Galaxy-A21-32GB-Black/dp/B08JY4DGB1/ref=sr_1_116?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
44,Samsung Galaxy A13 32GB Black - Unlocked (Renewed),784.0,1,7,1283,https://www.amazon.com/SAMSUNG-Galaxy-A13-LTE-32GB/dp/B09Z8P34NM/ref=sr_1_115?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung+phone&qid=1781450907
45,Samsung Galaxy S23 FE 128GB Graphite - Unlocked (Renewed),946.0,1,7,565,https://www.amazon.com/Samsung-Galaxy-S23-FE-Unlocked/dp/B0CXJLHG1J/ref=sr_1_114?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
46,SAMSUNG Galaxy S23 Series AI Phone Unlocked Android Smartphone 128GB Storage 8GB RAM 50MP Camera Night Mode Long Battery Life Adaptive Display US Version 2023 Lavender,320.0,1,14,7579,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Adaptive-Lavender/dp/B0BLP3TL8J/ref=sr_1_113?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
47,Samsung Galaxy S24+ Plus 5G US Version 512GB Amber Yellow - Unlocked (Renewed),466.0,1,7,34,https://www.amazon.com/SAMSUNG-Galaxy-S24-Version-Yellow/dp/B0D2RXB2M3/ref=sr_1_112?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
48,SAMSUNG Galaxy S25 SM-S931B/DS 256GB 12GB RAM AI Smartphone Factory Unlocked Global Model - Iceblue,573.0,1,10,45,https://www.amazon.com/SAMSUNG-SM-S931B-Smartphone-Factory-Unlocked/dp/B0DV46NY8M/ref=sr_1_111?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung%2Bphone&qid=1781450903&th=1
49,Samsung Galaxy A17 5G Ai (128GB + 4GB) Unlocked No-Warranty (Compatible with T-Mobile Mint Tello & Global) SM-A176B/DS Dual SIM / 6.7 50MP Triple (25W Fast Charger Bundle Black),687.0,1,9,28,https://www.amazon.com/Samsung-No-Warranty-Compatible-SM-A176B-DS/dp/B0G2YMNR4T/ref=sr_1_110?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
50,Samsung Galaxy S23+ Plus 5G 512GB Lavender - Unlocked (Renewed),900.0,1,7,102,https://www.amazon.com/SAMSUNG-Galaxy-S23-Factory-Unlocked/dp/B0C7D382QJ/ref=sr_1_109?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
51,Samsung Galaxy A17 5G Ai (256GB + 8GB) Unlocked (Compatible with T-Mobile Mint Tello & Global) SM-A176B/DS Dual SIM / 6.7 50MP Triple (Case Bundle) (SM-A176B/DS) (Gray),615.0,1,9,14,https://www.amazon.com/Samsung-Unlocked-Compatible-SM-A176B-DS/dp/B0FV3VDS1V/ref=sr_1_108?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung%2Bphone&qid=1781450903&th=1
52,Tracfone Samsung Galaxy A37 5G 128GB Black - Prepaid Smartphone (Locked to Tracfone),313.0,4,6,0,https://www.amazon.com/Tracfone-Samsung-Galaxy-128GB-Black/dp/B0H1YPL2BW/ref=sr_1_107?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
53,Samsung Galaxy Z Flip7 512GB - Unlocked (Renewed),541.0,1,15,66,https://www.amazon.com/Samsung-Smartphone-Unlocked-Android-Battery/dp/B0FPGPJCDN/ref=sr_1_106?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung%2Bphone&qid=1781450903&th=1
54,Samsung Galaxy S25 Ultra 1TB - Unlocked (Renewed),645.0,1,7,12,https://www.amazon.com/Samsung-Galaxy-S25-Ultra-1TB/dp/B0F3FY29PS/ref=sr_1_105?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
55,Samsung Galaxy S23 5G US Version 256GB Lavender - Unlocked (Renewed),864.0,1,7,1317,https://www.amazon.com/SAMSUNG-Galaxy-Factory-Unlocked-256GB/dp/B0C79Y842T/ref=sr_1_104?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung%2Bphone&qid=1781450903&th=1
56,Samsung Galaxy S24+ Plus 5G US Version 256GB Onyx Black - Unlocked (Renewed),639.0,1,7,474,https://www.amazon.com/SAMSUNG-Galaxy-S24-Version-256GB/dp/B0D365SPZN/ref=sr_1_103?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
57,Samsung Galaxy A13 5G 64GB Black - Unlocked (GSM Only) (Renewed),391.0,1,2,2193,https://www.amazon.com/Galaxy-A13-5G-Smartphone-Expandable/dp/B09T3MQSVP/ref=sr_1_102?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
58,Samsung Galaxy A14 5G Unlocked 6.6-Inch Infinity-V Display 1080x2408 FHD+ PLS LCD Android 13 One UI Core 5 Bluetooth 5.2 64GB ROM 4GB RAM Expandable MicroSD,666.0,1,14,248,https://www.amazon.com/Unlocked-Infinity-V-1080x2408-Bluetooth-Expandable/dp/B0CCPNDQCP/ref=sr_1_101?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
59,Samsung Galaxy S24+ Plus 5G US Version 256GB Cobalt Violet - Unlocked (Renewed),754.0,1,7,219,https://www.amazon.com/SAMSUNG-Galaxy-S24-Version-Cobalt/dp/B0D365XY4M/ref=sr_1_100?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
60,Samsung Galaxy S22 Ultra 5G US Version 128GB Green - Unlocked (Renewed),727.0,1,7,482,https://www.amazon.com/SAMSUNG-Galaxy-S22-Ultra-SM-S908U1/dp/B0B75MDYSF/ref=sr_1_99?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
61,Samsung Galaxy A16 5G A Series Unlocked Android Smartphone Large AMOLED Display Durable Design Super Fast Charging Expandable Storage 5G Connectivity US Version 2025 Blue Black,808.0,1,16,3719,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHNWHRF/ref=sr_1_98?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung%2Bphone&qid=1781450903&th=1
