name,price,brand,operating_system,ram,cpu_model,cpu_speed,ratings_count,url
Samsung Galaxy A36 5G 2025 | 256GB Dual SIM | 6.7 120Hz AMOLED IP67 Water Resistant Android 15 | International Model Factory Unlocked for T-Mobile & Global | 25W Fast Charger Bundle (White),,Samsung,Android 15,8 GB,1.2GHz Cortex A13 Processor,4 GHz,(55),https://www.amazon.com/SAMSUNG-Resistant-International-Unlocked-T-Mobile/dp/B0F499JKLT/ref=sr_1_131?dib=eyJ2IjoiMSJ9.mn0RFW8CDcZ6tgBAex8OaNzmV7w_2DlhjX6VuCGUhrZ4LZiUBoWKbg5vsj76zsBCx7DSLEkgcy_HgsabkkTeIzlQyDYUfE2HI1FQCJxRSP_lgnB0WNFh8wUYiOuMwX1yCC972ek3LJXHw2VVJa7Y_-gRPsIoXcTUqmabl8zNH1EsR-ubdh4mVyaqKNgSwYjZaShIctMBxrdRsiDCl_PwzrfQWGENVkb1aKCzYx647UA.JHNE8xAoFBKAbxyo2ojusEnarrr9lzZgBTheNmV1kAs&dib_tag=se&keywords=samsung+phone&qid=1781450912
Samsung Galaxy Buds 4 (2026) AI True Wireless Bluetooth Earbuds Noise Cancelling Hi-Res Audio 1-Way Speaker New Fit IP54 Live Translation Black [US Version 2 Yr Warranty],,Samsung,,,,,(359),https://www.amazon.com/Samsung-Wireless-Bluetooth-Cancelling-Translation/dp/B0G1PCTTH6/ref=sr_1_130?dib=eyJ2IjoiMSJ9.mn0RFW8CDcZ6tgBAex8OaNzmV7w_2DlhjX6VuCGUhrZ4LZiUBoWKbg5vsj76zsBCx7DSLEkgcy_HgsabkkTeIzlQyDYUfE2HI1FQCJxRSP_lgnB0WNFh8wUYiOuMwX1yCC972ek3LJXHw2VVJa7Y_-gRPsIoXcTUqmabl8zNH1EsR-ubdh4mVyaqKNgSwYjZaShIctMBxrdRsiDCl_PwzrfQWGENVkb1aKCzYx647UA.JHNE8xAoFBKAbxyo2ojusEnarrr9lzZgBTheNmV1kAs&dib_tag=se&keywords=samsung%2Bphone&qid=1781450912&th=1
Samsung Galaxy S10e 128GB Prism Black - Unlocked (Renewed) | Renewed,,Samsung,Android 9.0,6 GB,Snapdragon 855,2.84 GHz,(315),https://www.amazon.com/Generic-Samsung-Galaxy-Unlocked-Renewed/dp/B0CY3NBVN1/ref=sr_1_129?dib=eyJ2IjoiMSJ9.mn0RFW8CDcZ6tgBAex8OaNzmV7w_2DlhjX6VuCGUhrZ4LZiUBoWKbg5vsj76zsBCx7DSLEkgcy_HgsabkkTeIzlQyDYUfE2HI1FQCJxRSP_lgnB0WNFh8wUYiOuMwX1yCC972ek3LJXHw2VVJa7Y_-gRPsIoXcTUqmabl8zNH1EsR-ubdh4mVyaqKNgSwYjZaShIctMBxrdRsiDCl_PwzrfQWGENVkb1aKCzYx647UA.JHNE8xAoFBKAbxyo2ojusEnarrr9lzZgBTheNmV1kAs&dib_tag=se&keywords=samsung+phone&qid=1781450912
Samsung Type-C USB Flash Drive 256GB Transfers 4GB Files in 11 Secs w/Up to 400MB/s USB 3.2 Gen 1 Read Speeds Compatible w/USB 3.0/2.0 Waterproof 2022 Blue MUF-256DA/AM,,Samsung,,,,,(17494),https://www.amazon.com/SAMSUNG-Type-CTM-Transfers-Compatible-Waterproof/dp/B09WB2NL8W/ref=sr_1_128?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
SAMSUNG Galaxy Buds 3 FE (2025) True Wireless Bluetooth Earbuds Active Noise Cancellation Powerful Sound Clear Calls Long Lasting Battery Hands Free AI Black [US Version 2 Year Warranty],,Samsung,,,,,(792),https://www.amazon.com/Wireless-Bluetooth-Cancellation-Powerful-Warranty/dp/B0FGYDF3DD/ref=sr_1_127?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
SAMSUNG Galaxy S22 128 GB Green (Renewed),,Samsung,Android 12.0,8 GB,Snapdragon,2.5 GHz,(731),https://www.amazon.com/SAMSUNG-Galaxy-S22-128-Green/dp/B09V1NGFN4/ref=sr_1_126?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung+phone&qid=1781450907
Samsung Galaxy S25 Ultra Cell Phone 1TB AI Smartphone Unlocked Android AI Camera Fast Processor Long Battery Life 2025 Titanium Silverblue (Titanium Gray),,Samsung,Android,,,,,https://www.amazon.com/Samsung-Smartphone-Unlocked-Processor-Silverblue/dp/B0H3M5D954/ref=sr_1_125?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
Samsung Galaxy Z Fold 5 5G US Version 512GB Cream - Unlocked (Renewed),,Samsung,Android,12 GB,Snapdragon,3.36 GHz,(42),https://www.amazon.com/Samsung-Galaxy-Version-512GB-Cream/dp/B0CK5TN29F/ref=sr_1_124?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung+phone&qid=1781450907
Samsung Galaxy S25 FE Dual-SIM (eSIM+pSIM) Cell Phone (2025) AI Smartphone GSM Unlocked Large Display 4900mAh Battery High Res-Camera AI Photo Edits LATAM Stock SM-S731BLBPGTO (Icy Blue 512GB),,Samsung,"Android 16.0, OneUI 8",8 GB,Exynos 2400 S5E9945,3.2 GHz,(18),https://www.amazon.com/Samsung-Galaxy-S25-Smartphone-SM-S731BLBPGTO/dp/B0FX3B2GNB/ref=sr_1_123?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
Samsung Galaxy Buds Core SM-R410 (2025) | Latin American Stock | Bluetooth 5.4 | Active Noise Cancelation | up to 35h Continuous Music Playblack - (Black),,Samsung,,,,,(1016),https://www.amazon.com/Samsung-Bluetooth-Cancelation-Continuous-Playblack/dp/B0FNRXZV67/ref=sr_1_122?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
Samsung Galaxy A11 32GB - Unlocked (Renewed),,Samsung,Android 10.0,3 GB,Snapdragon,1.8 GHz,(1403),https://www.amazon.com/Samsung-Electronics-A11-32GB-A115U/dp/B08HC5GMK2/ref=sr_1_121?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung+phone&qid=1781450907
Samsung Galaxy S21+ Plus 5G US Version 128GB Phantom Black - T-Mobile Unlocked (Renewed),,Samsung,android,8 GB,Qualcomm Snapdragon S4 MSM8270,"1.8, 2.4, 2.8 GHz",(2515),https://www.amazon.com/Galaxy-S21-5G-Smartphone-T-Mobile/dp/B09LPHCQ65/ref=sr_1_120?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
Samsung Galaxy Tab S10 FE 256GB WiFi Android Tablet Large Display Long Battery Life Exynos 1580 Processor IP68 Water-Resistant 90 Hz Refresh S Pen for Note-Taking US Version Blue,,Samsung,,,,,(814),https://www.amazon.com/Samsung-Processor-Note-Taking-Manufacturer-Warranty/dp/B0DW137V8C/ref=sr_1_119?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
Samsung Galaxy A03s 32GB Black - Unlocked (Renewed),,Samsung,Android,3 GB,Snapdragon,2.2 GHz,(219),https://www.amazon.com/Samsung-Galaxy-A03s-32GB-Black/dp/B0D52DG499/ref=sr_1_118?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung+phone&qid=1781450907
Samsung Galaxy A03s 32GB Black - Unlocked (GSM Only) (Renewed),,Samsung,Android,2 GB,Cortex,1.8 GHz,(2019),https://www.amazon.com/Samsung-Unlocked-Smartphone-Expandable-Infinite/dp/B09SM24S8C/ref=sr_1_117?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
Samsung Galaxy A21 32GB Black - Unlocked (GSM Only) (Renewed),,Samsung,Android 10.0,3 GB,Snapdragon,2.35 GHz,(1419),https://www.amazon.com/Samsung-Galaxy-A21-32GB-Black/dp/B08JY4DGB1/ref=sr_1_116?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
Samsung Galaxy A13 32GB Black - Unlocked (Renewed),,Samsung,Android,3 GB,1.2GHz Cortex A8 Processor,2 GHz,(1283),https://www.amazon.com/SAMSUNG-Galaxy-A13-LTE-32GB/dp/B09Z8P34NM/ref=sr_1_115?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung+phone&qid=1781450907
Samsung Galaxy S23 FE 128GB Graphite - Unlocked (Renewed),,Samsung,Android,8 GB,Snapdragon,2.5 GHz,(565),https://www.amazon.com/Samsung-Galaxy-S23-FE-Unlocked/dp/B0CXJLHG1J/ref=sr_1_114?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
SAMSUNG Galaxy S23 Series AI Phone Unlocked Android Smartphone 128GB Storage 8GB RAM 50MP Camera Night Mode Long Battery Life Adaptive Display US Version 2023 Lavender,,Samsung,Android 13.0,,Snapdragon 8 Gen2,3.36 GHz,(7579),https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Adaptive-Lavender/dp/B0BLP3TL8J/ref=sr_1_113?dib=eyJ2IjoiMSJ9.X_D3Zqb1tV_TKH_I9JBOnSeEZ4B-YUxpQB7PS3GpnRw0kzlYD5adq9fMYd6gc5-YUfhbAsDRtaEvy_Yn7YlAecM-QtcjpZFbw-4Mth22FgCNVlNF5CprWWJU09ofVAJAfqXqvqdLA-EG7hzjDvXWRpxrkV0iIh5s92cSKXDavorNaDpmfugo1-V1qm8apq1HmKGtFeigT4PRTKTcRN3Bdi7TE2MvBVmoRJoaOK1VV_U.7vHEJVuxd6-oTUmXIV8mloShPwGoU2XxyfJ0EtIqEvc&dib_tag=se&keywords=samsung%2Bphone&qid=1781450907&th=1
Samsung Galaxy S24+ Plus 5G US Version 512GB Amber Yellow - Unlocked (Renewed),,Samsung,Android,12 GB,Snapdragon,2.9 GHz,(34),https://www.amazon.com/SAMSUNG-Galaxy-S24-Version-Yellow/dp/B0D2RXB2M3/ref=sr_1_112?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
SAMSUNG Galaxy S25 SM-S931B/DS 256GB 12GB RAM AI Smartphone Factory Unlocked Global Model - Iceblue,,Samsung,Android 14,256 GB,1.2GHz Cortex A13 Processor,4 GHz,(45),https://www.amazon.com/SAMSUNG-SM-S931B-Smartphone-Factory-Unlocked/dp/B0DV46NY8M/ref=sr_1_111?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung%2Bphone&qid=1781450903&th=1
Samsung Galaxy A17 5G Ai (128GB + 4GB) Unlocked No-Warranty (Compatible with T-Mobile Mint Tello & Global) SM-A176B/DS Dual SIM / 6.7 50MP Triple (25W Fast Charger Bundle Black),,Samsung,Android 15,4 GB,Exynos 1330 S5E8535,2.4 GHz,(28),https://www.amazon.com/Samsung-No-Warranty-Compatible-SM-A176B-DS/dp/B0G2YMNR4T/ref=sr_1_110?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
Samsung Galaxy S23+ Plus 5G 512GB Lavender - Unlocked (Renewed),,Samsung,Android,8 GB,Snapdragon,2.8 GHz,(102),https://www.amazon.com/SAMSUNG-Galaxy-S23-Factory-Unlocked/dp/B0C7D382QJ/ref=sr_1_109?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
Samsung Galaxy A17 5G Ai (256GB + 8GB) Unlocked (Compatible with T-Mobile Mint Tello & Global) SM-A176B/DS Dual SIM / 6.7 50MP Triple (Case Bundle) (SM-A176B/DS) (Gray),,Samsung,Android 15,8 GB,Exynos 1330 S5E8535,2.4 GHz,(14),https://www.amazon.com/Samsung-Unlocked-Compatible-SM-A176B-DS/dp/B0FV3VDS1V/ref=sr_1_108?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung%2Bphone&qid=1781450903&th=1
Tracfone Samsung Galaxy A37 5G 128GB Black - Prepaid Smartphone (Locked to Tracfone),,Tracfone,Android 16,6 GB,Exynos 1480 S5E8845,2.75 GHz,,https://www.amazon.com/Tracfone-Samsung-Galaxy-128GB-Black/dp/B0H1YPL2BW/ref=sr_1_107?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
Samsung Galaxy Z Flip7 512GB - Unlocked (Renewed),,Samsung,"Android 16, OneUI 8",,,,(66),https://www.amazon.com/Samsung-Smartphone-Unlocked-Android-Battery/dp/B0FPGPJCDN/ref=sr_1_106?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung%2Bphone&qid=1781450903&th=1
Samsung Galaxy S25 Ultra 1TB - Unlocked (Renewed),,Samsung,Android,12 GB,Snapdragon,3.5 GHz,(12),https://www.amazon.com/Samsung-Galaxy-S25-Ultra-1TB/dp/B0F3FY29PS/ref=sr_1_105?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
Samsung Galaxy S23 5G US Version 256GB Lavender - Unlocked (Renewed),,Samsung,Android,8 GB,Snapdragon,3.2 GHz,(1317),https://www.amazon.com/SAMSUNG-Galaxy-Factory-Unlocked-256GB/dp/B0C79Y842T/ref=sr_1_104?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung%2Bphone&qid=1781450903&th=1
Samsung Galaxy S24+ Plus 5G US Version 256GB Onyx Black - Unlocked (Renewed),,Samsung,Android,12 GB,Snapdragon,2.9 GHz,(474),https://www.amazon.com/SAMSUNG-Galaxy-S24-Version-256GB/dp/B0D365SPZN/ref=sr_1_103?dib=eyJ2IjoiMSJ9.gUImDxOptGK1udTyAA3Ynn-zJIQXlSMQ-K_yc3gPSWVFGepX8l0I6SgAzwV1blHeyDXnaa1QzKr_N-q7NMxHB_nYAUwEJPnM5GeH9FciU8sP3fgp8ytpeenqJWTPKWntoOSMjZ4CScPIN9Sbva1nRTgZDA6COkXVX1CkTf0vu6qFkWRP2c_N6MVB7U1s9LlH-nESNAHLrEfhaKRPGhet9X3bNw5M97Td2Z-MyhiRh6E.J-HxiZsEewDr03WsDRQCwxY0kZPwdSxUJkIiaggJ-o4&dib_tag=se&keywords=samsung+phone&qid=1781450903
